Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,UpperBound,LowerBound,Source,FootNote,Age,Location,Nature,Observation Status,Reporting Type,Sex,Units
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),50,Bangladesh,2019,10.9,2018-2020,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2018-2020. Estimates are based on projected values.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),50,Bangladesh,2020,10.8,2019-2021,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2019-2021. Estimates are based on projected values.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),50,Bangladesh,2021,10.3,2020-2022,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2020-2022. Estimates are based on projected values.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),50,Bangladesh,2022,10.6,2021-2023,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2021-2023. Estimates are based on projected values.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),50,Bangladesh,2023,10.4,2022-2024,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2022-2024. Estimates are based on projected values.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),50,Bangladesh,2024,NaN,2023-2025,,,NA,NaN = A figure was not provided,,,NA,O,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),104,Myanmar,2015,4.5,2014-2016,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2014-2016.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),104,Myanmar,2016,3.8,2015-2017,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2015-2017.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),104,Myanmar,2017,3.5,2016-2018,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2016-2018.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),104,Myanmar,2018,3.4,2017-2019,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2017-2019.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),104,Myanmar,2019,3.2,2018-2020,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2018-2020. Estimates are based on projected values.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),104,Myanmar,2020,3.7,2019-2021,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2019-2021. Estimates are based on projected values.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),104,Myanmar,2021,4.4,2020-2022,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2020-2022. Estimates are based on projected values.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),104,Myanmar,2022,5.2,2021-2023,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2021-2023. Estimates are based on projected values.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),104,Myanmar,2023,5.4,2022-2024,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2022-2024. Estimates are based on projected values.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),104,Myanmar,2024,NaN,2023-2025,,,NA,NaN = A figure was not provided,,,NA,O,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),144,Sri Lanka,2015,4.5,2014-2016,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2014-2016.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),144,Sri Lanka,2016,4.1,2015-2017,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2015-2017.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),144,Sri Lanka,2017,5,2016-2018,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2016-2018.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),144,Sri Lanka,2018,5.3,2017-2019,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2017-2019.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),144,Sri Lanka,2019,3.8,2018-2020,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2018-2020. Estimates are based on projected values.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),144,Sri Lanka,2020,3.3,2019-2021,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2019-2021. Estimates are based on projected values.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),144,Sri Lanka,2021,4.6,2020-2022,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2020-2022. Estimates are based on projected values.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),144,Sri Lanka,2022,6.1,2021-2023,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2021-2023. Estimates are based on projected values.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),144,Sri Lanka,2023,7.4,2022-2024,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2022-2024. Estimates are based on projected values.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),144,Sri Lanka,2024,NaN,2023-2025,,,NA,NaN = A figure was not provided,,,NA,O,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),356,India,2015,12.1,2014-2016,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2014-2016.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),356,India,2016,11.6,2015-2017,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2015-2017.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),356,India,2017,10.6,2016-2018,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2016-2018.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),356,India,2018,10.5,2017-2019,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2017-2019.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),356,India,2019,11.8,2018-2020,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2018-2020. Estimates are based on projected values.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),356,India,2020,13.4,2019-2021,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2019-2021. Estimates are based on projected values.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),356,India,2021,14.3,2020-2022,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2020-2022. Estimates are based on projected values.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),356,India,2022,13.5,2021-2023,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2021-2023. Estimates are based on projected values.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),356,India,2023,12,2022-2024,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2022-2024. Estimates are based on projected values.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),356,India,2024,NaN,2023-2025,,,NA,NaN = A figure was not provided,,,NA,O,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),360,Indonesia,2015,7.1,2014-2016,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2014-2016.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),360,Indonesia,2016,6.6,2015-2017,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2015-2017.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),360,Indonesia,2017,6,2016-2018,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2016-2018.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),360,Indonesia,2018,6,2017-2019,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2017-2019.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),360,Indonesia,2019,6.4,2018-2020,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2018-2020. Estimates are based on projected values.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),360,Indonesia,2020,6.6,2019-2021,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2019-2021. Estimates are based on projected values.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),360,Indonesia,2021,6.6,2020-2022,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2020-2022. Estimates are based on projected values.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),360,Indonesia,2022,6.6,2021-2023,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2021-2023. Estimates are based on projected values.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),360,Indonesia,2023,6.3,2022-2024,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2022-2024. Estimates are based on projected values.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),360,Indonesia,2024,NaN,2023-2025,,,NA,NaN = A figure was not provided,,,NA,O,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),458,Malaysia,2015,3.7,2014-2016,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2014-2016.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),458,Malaysia,2016,3.3,2015-2017,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2015-2017.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),458,Malaysia,2017,3.1,2016-2018,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2016-2018.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),458,Malaysia,2018,2.9,2017-2019,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2017-2019.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),458,Malaysia,2019,2.8,2018-2020,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2018-2020. Estimates are based on projected values.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),458,Malaysia,2020,2.7,2019-2021,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2019-2021. Estimates are based on projected values.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),458,Malaysia,2021,<2.5,2020-2022,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2020-2022. Estimates are based on projected values.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),458,Malaysia,2022,<2.5,2021-2023,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2021-2023. Estimates are based on projected values.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),458,Malaysia,2023,<2.5,2022-2024,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2022-2024. Estimates are based on projected values.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),458,Malaysia,2024,NaN,2023-2025,,,NA,NaN = A figure was not provided,,,NA,O,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),524,Nepal,2015,7.1,2014-2016,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2014-2016.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),524,Nepal,2016,5.9,2015-2017,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2015-2017.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),524,Nepal,2017,4.9,2016-2018,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2016-2018.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),524,Nepal,2018,4.5,2017-2019,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2017-2019.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),524,Nepal,2019,4.6,2018-2020,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2018-2020. Estimates are based on projected values.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),524,Nepal,2020,5,2019-2021,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2019-2021. Estimates are based on projected values.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),524,Nepal,2021,5.2,2020-2022,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2020-2022. Estimates are based on projected values.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),524,Nepal,2022,5.4,2021-2023,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2021-2023. Estimates are based on projected values.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),524,Nepal,2023,5.3,2022-2024,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2022-2024. Estimates are based on projected values.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),524,Nepal,2024,NaN,2023-2025,,,NA,NaN = A figure was not provided,,,NA,O,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),586,Pakistan,2015,13.3,2014-2016,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2014-2016.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),586,Pakistan,2016,11.5,2015-2017,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2015-2017.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),586,Pakistan,2017,11.7,2016-2018,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2016-2018.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),586,Pakistan,2018,10.9,2017-2019,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2017-2019.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),586,Pakistan,2019,12.9,2018-2020,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2018-2020. Estimates are based on projected values.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),586,Pakistan,2020,13.4,2019-2021,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2019-2021. Estimates are based on projected values.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),586,Pakistan,2021,16.4,2020-2022,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2020-2022. Estimates are based on projected values.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),586,Pakistan,2022,16.7,2021-2023,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2021-2023. Estimates are based on projected values.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),586,Pakistan,2023,16.5,2022-2024,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2022-2024. Estimates are based on projected values.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),586,Pakistan,2024,NaN,2023-2025,,,NA,NaN = A figure was not provided,,,NA,O,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),608,Philippines,2015,11.4,2014-2016,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2014-2016.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),608,Philippines,2016,9.7,2015-2017,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2015-2017.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),608,Philippines,2017,7.8,2016-2018,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2016-2018.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),608,Philippines,2018,6.4,2017-2019,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2017-2019.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),608,Philippines,2019,5.8,2018-2020,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2018-2020. Estimates are based on projected values.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),608,Philippines,2020,5.2,2019-2021,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2019-2021. Estimates are based on projected values.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),608,Philippines,2021,4.6,2020-2022,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2020-2022. Estimates are based on projected values.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),608,Philippines,2022,3.5,2021-2023,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2021-2023. Estimates are based on projected values.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),608,Philippines,2023,3,2022-2024,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2022-2024. Estimates are based on projected values.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),608,Philippines,2024,NaN,2023-2025,,,NA,NaN = A figure was not provided,,,NA,O,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),704,Viet Nam,2015,8,2014-2016,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2014-2016.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),704,Viet Nam,2016,7.7,2015-2017,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2015-2017.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),704,Viet Nam,2017,7.3,2016-2018,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2016-2018.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),704,Viet Nam,2018,6.9,2017-2019,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2017-2019.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),704,Viet Nam,2019,6.4,2018-2020,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2018-2020. Estimates are based on projected values.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),704,Viet Nam,2020,5.9,2019-2021,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2019-2021. Estimates are based on projected values.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),704,Viet Nam,2021,5.6,2020-2022,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2020-2022. Estimates are based on projected values.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),704,Viet Nam,2022,5.4,2021-2023,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2021-2023. Estimates are based on projected values.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),704,Viet Nam,2023,5.3,2022-2024,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2022-2024. Estimates are based on projected values.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),704,Viet Nam,2024,NaN,2023-2025,,,NA,NaN = A figure was not provided,,,NA,O,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),764,Thailand,2015,7.8,2014-2016,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2014-2016.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),764,Thailand,2016,7.9,2015-2017,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2015-2017.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),764,Thailand,2017,8.1,2016-2018,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2016-2018.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),764,Thailand,2018,7.6,2017-2019,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2017-2019.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),764,Thailand,2019,6.8,2018-2020,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2018-2020. Estimates are based on projected values.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),764,Thailand,2020,6,2019-2021,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2019-2021. Estimates are based on projected values.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),764,Thailand,2021,5.4,2020-2022,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2020-2022. Estimates are based on projected values.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),764,Thailand,2022,5.1,2021-2023,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2021-2023. Estimates are based on projected values.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),764,Thailand,2023,4.6,2022-2024,,,Food and Agriculture Organization of the United Nations (FAO),3-year average of the period 2022-2024. Estimates are based on projected values.,,,E,E,G,,PERCENT
2,2.1,2.1.1,SN_ITK_DEFC,Prevalence of undernourishment (%),764,Thailand,2024,NaN,2023-2025,,,NA,NaN = A figure was not provided,,,NA,O,G,,PERCENT
